Date,EWL,EWT,EDEN,RSX,ENZL,EWJ,PLND,GXC,EWN,TUR,EUSA,QAT,EWD,EIS,EWG,EWC,EWH,EFNL,EWQ,EWA,EWM,EWK,PGAL,EWY,EWS,EWI,EIRL,EWU,PIN,EWP,KSA,THD,GREK,EPHE,VNM,UAE,EWO,EGPT,NORW,PAK,EWZ,EPU,ARGT,EWW,EZA,IDX,GXG,NGE,ECH
2017-08-23,32.72,33.81,62.89,17.66,42.98,52.17,18.55,94.67,28.97,42.25,48.21,15.27,30.89,45.86,29.28,25.99,22.4,36.18,28.06,20.03,28.67,19.25,10.63,64.1,21.96,27.49,41.75,30.02,23.74,30.71,24.62,75.65,9.73,35.51,13.79,16.17,20.86,25.37,11.41,12.56,37.39,34.66,28.58,53.83,52.39,22.91,9.36,18.79,44.97
2017-08-24,32.66,34.13,63.14,17.66,42.87,51.9,18.98,94.71,28.85,42.14,48.18,15.3,30.73,46.03,29.2,26.04,22.38,35.93,27.96,19.99,28.71,19.16,10.65,64.55,22.06,27.55,42.01,30.03,23.8,30.69,24.41,75.64,9.73,35.6,13.88,16.12,20.91,25.14,11.43,12.42,37.59,34.82,28.77,53.85,52.42,22.81,9.37,18.77,45.34
2017-08-25,32.83,34.31,63.81,17.88,42.95,52.07,19.27,95.16,29.03,43.04,48.36,15.3,31.15,46.14,29.48,26.12,22.53,36.34,28.16,20.1,28.65,19.38,10.68,64.97,22.01,27.8,41.95,30.18,23.93,30.94,24.47,75.96,9.89,35.75,14.03,16.24,21.3,25.35,11.54,12.49,37.44,34.88,28.91,54.16,53.34,22.9,9.51,18.7,45.67
2017-08-28,32.77,34.28,63.99,17.95,42.91,52.13,19.8,94.48,28.94,43.03,48.28,15.16,31.16,45.87,29.5,26.02,22.49,36.19,28.17,20.05,28.68,19.32,10.69,64.78,22.11,27.91,41.98,30.23,24.13,30.88,24.45,76.62,9.97,35.71,14.11,16.19,21.18,25.61,11.51,12.32,37.38,35.16,28.85,53.22,53.01,22.87,9.43,18.48,46.25
2017-08-29,32.68,34.21,63.74,17.87,42.44,52.03,19.46,94.5,28.85,43.07,48.24,15.18,31.07,45.85,29.15,26.05,22.47,36.01,28.05,19.91,28.63,19.25,10.69,64.25,22.07,27.71,41.7,30.16,23.86,30.74,24.55,78.35,9.83,35.32,14.12,16.23,21.07,25.71,11.53,12.11,37.44,35.1,28.65,53.19,53.03,22.86,9.49,18.61,46.31
2017-08-30,32.53,34.4,63.41,18.05,42.27,52.0,19.62,95.29,28.78,43.04,48.5,14.95,31.11,45.89,29.07,25.94,22.57,36.0,27.94,19.82,28.55,19.23,10.62,64.34,22.03,27.55,41.67,30.18,23.91,30.63,24.48,77.93,9.63,35.08,14.17,16.19,21.12,25.9,11.5,12.14,37.3,34.96,28.65,53.44,52.58,22.61,9.44,18.42,45.57
2017-08-31,32.8,34.45,64.25,18.38,42.6,52.41,19.64,95.59,29.01,42.89,48.8,15.05,31.42,46.32,29.17,26.26,22.74,36.2,28.12,20.05,28.57,19.29,10.64,64.19,22.15,27.76,42.0,30.42,24.03,30.84,24.62,78.27,9.59,35.31,14.3,16.24,21.28,25.9,11.68,12.09,37.31,35.23,28.86,53.08,52.86,22.6,9.56,18.86,46.15
2017-09-01,32.76,34.63,64.45,18.61,42.31,52.2,19.67,95.82,29.04,43.7,49.03,15.07,31.5,46.27,29.25,26.48,22.88,36.33,28.21,20.21,28.74,19.31,10.69,64.37,22.22,27.89,42.38,30.55,24.32,30.87,24.64,78.77,9.55,35.45,14.27,16.24,21.35,26.48,11.74,12.01,37.87,35.57,29.04,53.35,53.42,22.74,9.66,18.64,46.46
2017-09-05,32.67,34.39,63.7,18.4,42.38,51.97,19.71,94.61,28.82,42.48,48.52,14.96,31.29,45.77,29.18,26.28,22.66,35.94,28.01,20.08,28.59,19.3,10.61,62.56,22.0,27.69,42.34,30.31,24.05,30.35,24.6,78.43,9.31,35.54,14.27,16.24,21.21,26.0,11.75,12.15,38.22,35.72,29.52,52.22,52.81,22.3,9.71,18.14,46.23
2017-09-06,32.77,34.38,63.73,18.66,42.27,52.19,19.58,95.02,29.03,43.06,48.74,14.89,31.34,46.22,29.65,26.58,22.75,36.4,28.3,20.15,28.99,19.37,10.69,62.77,22.0,28.03,42.59,30.43,24.13,30.41,24.69,78.79,9.41,35.66,14.37,16.28,21.28,26.05,11.76,12.04,39.07,36.19,29.65,52.81,52.69,22.36,9.78,18.62,45.98
2017-09-07,33.07,34.47,64.46,18.82,42.5,52.49,19.64,95.76,29.33,43.25,48.67,14.72,31.71,46.44,29.99,26.74,22.68,36.76,28.55,20.27,29.34,19.66,10.7,63.58,22.12,28.12,42.89,30.7,24.19,30.58,24.86,79.66,9.56,36.0,14.43,16.32,21.54,26.48,11.86,11.93,39.37,36.07,29.75,53.02,53.07,22.47,9.76,18.49,46.5
2017-09-08,33.15,34.41,64.27,18.65,43.02,52.66,19.63,95.26,29.32,42.65,48.7,14.7,31.6,46.66,29.96,26.65,22.77,36.57,28.55,20.2,29.2,19.7,10.7,63.14,22.04,28.09,43.16,30.78,24.07,30.53,24.83,79.38,9.47,35.77,14.44,16.3,21.52,26.46,11.79,11.98,39.1,35.89,29.46,52.51,52.14,22.57,9.76,18.7,46.02
2017-09-11,33.33,34.64,64.73,18.97,43.15,52.9,19.68,97.04,29.54,43.07,49.22,14.53,31.76,47.79,30.29,26.83,23.06,36.73,28.79,20.37,29.48,19.84,10.76,64.18,22.04,28.42,43.22,30.98,24.3,31.04,25.16,80.16,9.49,36.19,14.37,16.39,21.63,26.53,11.8,12.0,39.68,36.3,30.14,53.04,52.4,22.84,9.77,18.68,46.45
2017-09-12,33.42,34.53,64.73,18.91,43.24,52.94,19.56,97.27,29.61,42.64,49.39,14.44,32.0,47.77,30.36,26.85,22.94,36.96,28.94,20.51,29.44,19.88,10.8,64.04,22.0,28.52,43.31,31.13,24.42,31.03,25.06,80.17,9.48,36.09,14.41,16.39,21.71,26.38,11.86,12.02,39.52,36.23,30.22,52.86,52.29,22.65,9.76,18.47,46.53
2017-09-13,33.2,34.04,64.27,18.79,42.8,52.83,19.44,97.59,29.48,41.91,49.47,14.5,31.75,47.73,30.23,26.84,22.87,36.63,28.76,20.34,29.37,19.73,10.77,63.69,21.86,28.3,42.93,30.89,24.29,30.92,24.96,80.06,9.4,35.84,14.4,16.31,21.54,26.46,11.88,12.31,39.54,36.08,30.33,52.53,51.61,22.43,9.71,18.36,46.01
2017-09-14,33.23,34.12,64.53,18.87,42.57,52.84,19.33,97.49,29.56,42.22,49.47,14.44,31.99,47.62,30.3,26.95,22.8,36.56,28.89,20.34,29.23,19.8,10.86,64.04,21.8,28.4,43.06,31.02,24.32,30.93,24.83,81.06,9.21,36.05,14.51,16.26,21.66,26.65,11.88,12.37,39.79,36.08,30.26,52.76,51.46,22.43,9.69,18.32,46.35
2017-09-15,33.27,34.35,63.54,18.92,42.7,52.92,19.4,98.02,29.6,42.23,49.55,14.42,32.04,47.54,30.36,26.94,22.9,36.72,28.91,20.28,29.5,19.78,10.99,64.44,21.83,28.47,43.32,31.04,24.43,30.91,25.0,81.35,9.03,36.19,14.58,16.36,21.7,26.84,11.9,12.45,40.43,35.98,30.25,52.69,51.3,22.66,9.82,18.12,46.58
2017-09-18,33.26,34.39,64.02,18.67,42.36,52.93,19.29,99.14,29.72,40.96,49.65,14.36,32.08,47.64,30.44,26.84,23.08,36.92,28.96,20.21,29.41,19.77,11.01,65.48,21.93,28.65,43.4,31.05,24.5,30.99,24.94,81.84,8.8,36.66,14.61,16.22,21.74,26.73,11.95,12.47,40.22,35.96,30.42,52.55,50.74,22.45,9.76,17.86,46.61
2017-09-19,33.41,34.24,64.28,18.74,42.97,53.23,19.52,99.17,29.78,40.42,49.61,14.35,32.22,48.03,30.54,26.98,23.06,37.09,29.11,20.35,29.34,19.85,11.08,65.69,21.91,28.86,43.58,31.21,24.51,31.22,24.91,82.35,8.9,36.48,14.64,16.17,21.8,26.96,12.01,12.55,40.16,36.09,30.64,52.31,50.87,22.69,9.76,17.74,46.96
2017-09-20,33.29,33.77,64.13,18.75,43.37,53.25,19.32,99.35,29.6,40.1,49.65,14.53,32.12,47.79,30.45,27.03,23.04,36.97,29.04,20.3,29.23,19.7,11.13,65.35,21.78,28.76,43.32,31.16,24.21,30.92,24.86,81.66,8.97,36.3,14.53,16.2,21.68,26.96,11.98,12.64,40.28,35.92,30.46,52.51,50.82,22.42,9.69,17.73,47.1
2017-09-21,33.21,34.08,64.33,18.79,43.05,53.04,19.24,99.25,29.56,39.79,49.57,14.54,32.23,47.82,30.47,27.16,22.96,36.78,29.14,19.97,29.22,19.67,11.06,65.34,21.77,28.8,43.73,31.2,24.02,30.88,24.85,81.54,9.06,36.83,14.58,16.09,21.72,26.68,12.13,12.42,39.75,35.96,30.39,52.38,50.9,22.45,9.62,18.1,47.25
2017-09-22,33.27,33.57,64.69,18.82,43.3,53.1,19.35,98.49,29.54,39.94,49.7,14.46,32.34,48.09,30.53,27.14,22.82,36.73,29.25,20.11,29.18,19.59,11.15,65.0,21.87,28.88,43.54,31.32,23.63,30.94,24.81,81.01,9.16,37.03,14.51,16.03,21.8,26.9,12.19,12.33,39.85,36.0,30.82,52.63,50.94,22.5,9.66,18.38,47.21
2017-09-25,33.25,33.02,64.29,19.17,42.96,53.21,18.98,95.41,29.26,38.57,49.67,14.53,32.12,47.56,30.21,27.17,22.53,36.35,28.98,20.05,29.07,19.51,11.07,64.58,21.73,28.52,43.28,31.13,23.16,30.41,24.54,81.37,8.59,36.58,14.34,15.88,21.57,27.0,12.24,12.25,38.98,36.18,30.23,52.25,50.29,22.28,9.54,18.26,46.59
2017-09-26,33.2,33.06,63.54,19.02,42.86,53.21,18.76,95.7,29.15,39.31,49.73,14.8,31.94,47.51,30.13,27.14,22.52,36.25,28.85,19.9,29.0,19.49,11.03,64.41,21.76,28.43,43.17,31.04,23.25,30.16,24.51,81.35,8.57,36.35,14.41,15.92,21.44,26.95,12.05,12.34,38.87,36.01,30.2,52.08,49.71,22.19,9.52,18.15,46.15
2017-09-27,33.07,33.06,63.62,19.0,43.09,53.32,18.53,96.53,29.23,37.98,49.94,14.67,32.05,47.66,30.2,27.16,22.54,36.18,28.84,19.82,28.88,19.52,11.01,63.89,21.84,28.5,43.49,31.07,22.88,30.74,24.49,81.15,8.46,36.14,14.48,15.77,21.35,27.1,12.05,12.26,38.16,36.05,30.14,51.15,49.0,22.0,9.54,17.88,46.28
2017-09-28,33.16,32.91,64.04,19.03,43.14,53.36,18.63,95.97,29.41,38.75,49.92,14.48,32.21,47.66,30.35,27.27,22.57,36.58,28.94,19.79,28.78,19.66,11.1,63.81,21.84,28.5,43.86,31.16,22.89,30.62,24.66,80.85,8.72,36.22,14.49,15.81,21.54,27.87,12.1,12.16,38.21,36.37,30.33,51.17,49.08,21.93,9.54,18.01,46.44
2017-09-29,33.49,33.18,64.44,19.22,43.09,53.37,18.93,97.36,29.72,38.78,50.13,14.44,32.47,47.9,30.75,27.27,22.74,36.83,29.25,19.87,28.97,19.82,11.2,64.75,21.86,28.74,44.37,31.33,23.11,30.87,24.65,81.81,8.84,36.49,14.52,15.87,21.73,27.86,12.13,12.15,38.88,36.5,30.89,51.33,49.68,22.24,9.55,18.57,46.6
2017-10-02,33.52,33.35,64.48,19.04,42.89,53.37,18.79,97.8,29.74,38.93,50.33,14.46,32.4,48.4,30.68,27.29,22.79,36.69,29.19,19.96,28.74,19.83,11.05,64.9,21.95,28.67,44.12,31.25,23.07,30.32,24.51,82.04,8.63,36.45,14.44,15.97,21.72,27.99,12.08,11.96,38.91,37.04,31.19,51.39,49.08,22.14,9.54,18.77,46.78
2017-10-03,33.69,33.41,64.52,19.16,42.74,53.68,18.79,100.09,29.79,38.9,50.43,14.4,32.68,48.75,30.79,27.4,22.93,36.8,29.3,19.87,28.89,19.96,11.17,65.52,21.87,28.68,44.3,31.33,23.23,30.28,24.7,82.26,8.74,36.82,14.5,16.03,21.77,28.3,12.18,11.84,40.27,37.97,31.34,51.55,49.51,22.36,9.54,18.44,47.77
2017-10-04,33.65,33.34,64.73,19.22,42.75,53.69,18.68,100.06,29.75,39.08,50.55,14.18,32.78,47.8,30.8,27.43,22.96,36.8,29.26,19.76,28.9,19.99,11.06,65.6,21.83,28.22,44.68,31.35,23.47,29.34,24.64,81.86,8.63,36.96,14.46,16.04,21.72,28.71,12.12,11.68,40.4,38.13,31.36,51.36,50.01,22.36,9.56,18.33,48.06
2017-10-05,33.57,33.67,64.63,19.29,42.66,53.66,18.71,101.17,29.7,38.92,50.72,14.14,32.71,47.64,30.79,27.31,23.2,36.74,29.25,19.67,28.95,20.02,11.12,66.1,21.99,28.29,44.32,31.2,23.53,29.97,24.73,82.16,8.57,36.99,14.61,16.06,21.71,28.51,12.13,11.66,40.22,38.75,31.56,50.76,50.35,22.43,9.64,18.45,48.28
2017-10-06,33.49,33.59,64.55,19.08,42.34,53.63,18.76,100.61,29.65,38.62,50.61,14.08,32.69,47.78,30.8,27.28,23.05,36.79,29.25,19.67,28.82,19.99,11.02,65.84,22.07,28.2,44.1,31.16,23.62,30.08,24.53,81.94,8.58,36.6,14.58,16.03,21.72,28.43,12.08,11.94,39.75,38.4,31.44,50.35,50.42,22.15,9.55,18.61,48.43
2017-10-09,33.4,33.66,64.43,19.06,42.37,53.7,18.92,100.62,29.66,36.82,50.42,14.16,32.57,47.65,30.78,27.29,22.98,36.95,29.2,19.68,28.92,19.95,11.04,65.8,22.11,28.17,43.86,31.22,23.64,30.2,24.07,82.02,8.64,36.76,14.67,16.03,21.73,28.67,12.1,11.92,39.17,38.3,31.34,49.87,50.22,22.27,9.54,18.94,48.13
2017-10-10,33.73,33.88,64.97,19.18,42.72,54.09,19.23,101.62,29.98,37.29,50.55,14.39,32.91,47.89,31.0,27.43,23.18,37.22,29.49,19.84,29.08,20.21,11.17,66.63,22.31,28.46,44.08,31.61,23.92,30.68,24.14,83.45,8.78,36.9,14.75,16.2,21.96,28.7,12.22,11.77,39.94,38.13,31.42,49.43,50.99,22.43,9.51,18.97,48.62
2017-10-11,33.75,34.35,65.42,19.35,42.77,54.36,19.61,101.19,30.09,38.13,50.56,14.27,32.89,47.94,31.18,27.59,23.05,37.21,29.54,19.9,29.05,20.26,11.29,67.3,22.28,28.68,44.09,31.61,23.85,30.67,23.92,84.05,8.75,36.85,14.78,16.3,22.06,28.67,12.3,11.81,40.05,38.26,31.51,49.75,51.65,22.34,9.51,18.88,48.87
2017-10-12,33.76,34.48,65.08,19.23,43.14,54.3,19.53,100.67,30.08,38.85,50.54,14.3,32.58,47.7,31.14,27.49,23.05,37.1,29.49,20.04,28.9,20.26,11.35,67.7,22.38,28.4,44.2,31.68,24.07,30.55,24.14,83.69,8.75,36.87,14.79,16.36,21.93,28.44,12.31,11.65,39.88,38.6,30.85,49.29,52.05,22.39,9.55,18.87,48.67
2017-10-13,33.86,34.76,64.23,19.45,43.6,54.97,19.6,101.27,30.18,39.0,50.6,14.33,32.59,47.77,31.14,27.57,23.23,37.09,29.41,20.33,29.05,20.27,11.3,68.29,22.57,28.39,44.35,31.78,24.4,30.49,24.2,84.15,8.92,37.31,14.9,16.4,22.18,28.52,12.34,11.58,40.42,38.83,30.99,48.99,53.14,22.64,9.57,18.96,49.0
2017-10-16,33.7,34.79,64.65,19.42,43.55,55.22,19.64,101.86,30.15,38.98,50.61,14.11,32.52,47.76,31.08,27.48,23.32,37.11,29.38,20.36,28.99,20.24,11.26,67.84,22.57,28.34,44.12,31.67,24.55,30.12,23.67,84.56,8.94,37.23,14.93,16.43,22.16,27.72,12.31,11.81,40.05,39.16,30.65,48.39,53.08,22.58,9.5,18.75,49.46
2017-10-17,33.54,34.7,64.25,19.31,43.54,55.16,19.42,100.95,30.07,38.95,50.57,14.0,32.3,47.67,31.03,27.47,23.32,37.0,29.34,20.43,28.83,20.2,11.23,67.83,22.5,28.13,43.9,31.52,24.48,30.23,23.71,84.16,8.87,37.43,14.83,16.28,22.05,28.19,12.19,11.71,39.77,38.89,30.61,49.65,52.4,22.43,9.49,18.91,49.15
2017-10-18,33.59,34.68,64.99,19.35,43.58,55.1,19.31,101.83,30.19,38.83,50.68,13.89,32.49,47.85,31.2,27.59,23.39,37.08,29.5,20.43,28.87,20.27,11.26,67.99,22.55,28.26,43.9,31.56,24.42,30.5,23.55,83.5,8.85,36.87,15.02,16.24,22.32,28.39,12.16,11.75,39.82,38.94,30.68,49.13,52.1,22.4,9.55,19.14,49.04
2017-10-19,33.52,34.71,64.91,19.13,42.57,54.98,19.15,100.08,30.02,39.73,50.68,13.8,32.56,47.87,31.12,27.63,23.17,37.19,29.54,20.46,28.74,20.2,11.32,67.53,22.6,28.18,44.01,31.42,24.29,30.37,23.89,82.21,8.74,37.04,15.09,16.35,22.26,28.75,12.21,11.96,39.64,38.91,30.57,49.4,51.98,22.32,9.52,19.22,49.0
2017-10-20,33.32,34.74,64.84,19.09,42.31,55.1,19.08,100.76,29.91,39.54,51.03,13.78,32.83,48.05,30.94,27.42,23.13,37.34,29.38,20.46,28.74,20.18,11.25,68.05,22.55,28.19,44.1,31.44,24.34,30.27,23.87,82.52,8.74,36.76,15.06,16.34,22.22,28.9,12.24,12.23,39.41,39.09,30.52,48.85,51.7,22.33,9.43,19.1,48.95
2017-10-23,33.2,34.53,64.5,18.94,42.38,55.23,19.11,100.03,29.86,38.43,50.85,13.8,32.63,47.66,30.85,27.35,22.96,37.52,29.35,20.34,28.6,20.05,11.13,67.84,22.49,28.04,43.94,31.36,24.41,29.87,23.45,82.29,8.46,36.41,14.99,16.2,22.17,28.53,12.13,12.06,38.45,39.39,31.1,48.27,51.16,22.24,9.36,18.4,48.9
2017-10-24,32.97,34.56,64.29,19.01,42.02,55.69,18.91,99.96,29.81,38.01,50.9,13.82,32.39,47.64,30.96,27.36,22.91,37.63,29.46,20.36,28.51,20.0,11.14,68.18,22.48,28.46,43.92,31.28,24.58,30.14,23.62,82.6,8.59,35.9,15.15,16.28,22.23,28.77,12.15,11.99,38.7,39.64,31.09,48.55,50.83,22.2,9.29,18.51,48.65
2017-10-25,32.77,34.5,64.57,18.76,41.64,55.24,18.97,99.58,29.8,37.87,50.56,13.8,32.34,47.1,30.95,27.06,22.81,37.61,29.48,20.09,28.48,19.94,11.1,68.15,22.47,28.36,43.87,31.3,24.62,30.18,23.43,82.76,8.47,35.78,15.19,16.34,22.28,28.86,12.2,11.89,39.06,39.56,30.88,47.64,49.95,22.32,9.22,18.62,48.62
2017-10-26,32.78,34.51,64.05,18.78,41.41,55.54,18.67,99.35,29.86,37.16,50.75,13.88,32.03,46.91,31.0,26.99,22.88,35.94,29.51,20.09,28.41,19.9,11.06,67.83,22.55,28.36,44.1,31.15,24.8,30.3,23.49,82.6,8.52,35.5,15.3,16.27,22.19,29.15,11.97,11.95,37.89,39.43,30.88,47.21,49.3,22.15,9.22,18.68,48.26
2017-10-27,32.72,34.86,64.04,18.96,41.76,55.96,18.91,100.29,29.78,37.92,50.79,13.96,32.21,46.89,31.05,27.16,22.97,36.14,29.54,20.19,28.76,19.82,11.01,68.93,22.84,28.05,44.24,31.17,24.94,29.77,23.76,83.66,8.52,36.18,15.58,16.31,22.08,29.22,12.05,11.85,38.75,39.34,30.95,47.64,50.35,22.24,9.05,18.47,48.69
2017-10-30,32.84,34.83,64.73,19.01,41.87,55.94,19.06,99.51,29.8,37.96,50.56,13.83,32.13,46.93,31.19,27.25,22.71,35.92,29.63,20.15,28.72,19.9,11.07,68.56,22.83,28.26,44.35,31.27,24.89,30.61,23.72,83.4,8.5,36.17,15.67,16.2,22.21,29.85,12.16,11.61,37.45,39.31,30.85,47.14,50.28,22.16,8.93,18.46,48.96
2017-10-31,33.01,35.02,64.93,18.79,41.67,56.18,19.2,100.45,30.01,38.79,50.68,13.9,32.2,47.4,31.36,27.13,22.73,35.79,29.72,20.1,28.76,19.99,11.16,70.09,22.84,28.37,44.6,31.52,25.04,30.96,23.76,83.81,8.66,36.53,15.6,16.2,22.13,30.05,12.09,11.31,37.46,39.36,31.08,47.31,50.66,22.43,8.83,18.55,49.02
2017-11-01,32.82,34.95,64.55,18.96,41.39,56.5,19.31,101.21,29.98,39.4,50.75,13.87,32.06,46.68,31.63,27.22,22.96,35.98,29.68,20.2,28.67,20.0,11.11,71.47,22.99,28.53,44.66,31.34,25.33,30.94,23.51,83.48,8.8,36.62,15.93,16.2,22.15,29.94,12.22,11.5,37.21,39.56,31.03,47.07,50.69,22.58,8.82,18.92,49.16
2017-11-02,33.03,34.87,64.12,18.96,41.85,56.57,19.22,101.43,30.06,39.85,50.73,13.91,32.22,46.15,31.77,27.3,23.12,36.39,29.79,20.35,28.63,20.01,11.21,71.13,23.03,28.8,44.58,31.32,25.39,30.92,23.69,83.17,8.79,37.3,15.65,16.16,22.44,30.0,12.21,11.68,37.21,39.83,31.26,47.29,51.17,22.75,8.81,19.13,48.83
2017-11-03,33.11,34.84,63.47,18.78,41.62,56.7,19.05,101.22,29.94,38.21,50.83,13.8,32.17,46.18,31.66,27.43,23.05,36.24,29.68,20.23,28.53,20.01,10.86,71.06,22.96,28.61,44.63,31.33,25.34,30.4,23.76,82.95,8.77,36.82,15.74,16.23,22.12,30.06,12.25,11.79,36.66,39.87,31.94,47.12,50.56,22.65,8.75,18.55,48.22
2017-11-06,33.09,34.91,63.85,19.21,41.79,56.69,19.24,102.56,29.88,39.83,51.06,13.69,32.25,46.47,31.62,27.63,23.04,36.38,29.65,20.31,28.63,20.02,10.83,71.18,22.91,28.61,44.71,31.52,25.36,30.3,23.83,83.72,8.7,37.52,15.72,15.99,22.09,29.6,12.36,11.72,37.64,40.14,32.33,47.99,51.09,22.86,8.86,18.75,48.73
2017-11-07,32.85,34.83,63.14,19.17,41.59,57.14,19.29,102.89,29.69,38.34,50.86,13.4,32.06,45.75,31.36,27.58,23.14,35.99,29.43,20.28,28.62,19.81,10.83,70.3,22.94,28.49,44.23,31.29,24.83,29.93,23.62,83.44,8.49,36.93,15.69,15.78,22.06,29.41,12.3,11.74,36.52,39.52,31.79,47.7,50.62,22.65,8.87,18.66,48.16
2017-11-08,32.94,34.9,63.54,19.32,41.82,57.5,19.25,103.0,29.81,38.69,50.97,13.25,32.05,46.13,31.46,27.65,23.35,36.06,29.42,20.47,28.63,19.78,10.79,71.05,23.09,28.36,44.52,31.27,24.81,30.0,23.77,83.71,8.49,37.18,15.92,15.45,22.09,29.74,12.35,11.79,37.59,39.65,31.77,47.62,50.97,22.73,8.93,19.0,48.31
2017-11-09,32.81,34.56,61.7,19.31,41.38,57.02,19.07,102.79,29.61,37.99,50.83,13.11,31.66,45.33,31.12,27.71,23.29,35.48,29.15,20.52,28.82,19.58,10.78,70.04,23.11,28.24,44.2,31.2,24.72,29.9,23.74,82.89,8.47,37.18,15.6,15.42,21.88,29.56,12.21,11.94,36.94,39.46,31.79,47.72,50.77,22.49,9.03,18.76,47.86
2017-11-10,32.65,34.52,62.05,19.21,41.18,56.59,18.98,103.34,29.6,37.54,50.87,13.15,31.61,45.03,31.05,27.63,23.44,35.48,29.11,20.52,28.79,19.6,10.78,69.76,23.13,28.21,44.16,31.14,24.6,29.84,23.59,81.9,8.37,36.8,15.72,15.34,22.11,29.59,12.14,11.89,36.21,38.92,31.44,46.76,49.92,22.33,8.98,18.52,47.47
2017-11-13,32.66,34.51,61.46,19.15,41.12,56.35,18.87,103.46,29.54,37.67,50.87,12.74,31.42,45.21,30.98,27.51,23.63,35.34,28.92,20.37,28.82,19.52,10.71,69.59,23.19,28.02,43.59,30.9,24.32,29.76,23.74,82.37,8.27,36.49,15.91,15.47,22.06,29.53,12.1,11.85,36.33,38.61,31.04,46.75,49.76,22.27,8.87,18.6,47.06
2017-11-14,32.71,34.41,61.78,18.79,41.08,56.05,18.93,102.35,29.61,37.79,50.87,12.73,31.29,45.39,31.15,27.33,23.62,35.5,29.08,20.14,28.63,19.62,10.76,69.71,23.03,28.07,43.76,30.93,24.18,29.82,23.71,83.31,8.27,36.31,15.93,15.47,22.13,29.32,11.96,11.71,35.2,38.34,29.8,46.43,49.78,22.16,8.86,18.54,46.46
2017-11-15,32.54,34.22,61.8,18.43,41.02,55.64,18.74,101.62,29.48,37.18,50.64,12.57,31.12,45.53,30.92,27.23,23.45,35.41,28.97,20.08,28.56,19.5,10.72,70.13,22.91,27.9,43.46,30.78,23.91,29.9,23.72,82.7,8.31,36.15,15.89,15.3,21.94,29.19,11.8,11.66,35.46,37.95,30.12,46.21,49.79,22.03,8.83,18.2,46.14
2017-11-16,32.71,34.62,62.66,18.67,41.16,56.5,18.72,103.5,29.66,37.21,51.09,12.49,31.5,45.83,31.17,27.34,23.58,35.72,29.2,20.21,28.84,19.71,10.73,71.88,22.89,27.95,44.27,30.93,24.38,30.11,23.81,83.55,8.02,36.37,16.34,15.35,21.93,29.22,11.88,11.73,36.62,37.93,30.84,46.79,51.18,22.43,8.92,18.28,47.08
2017-11-17,32.88,34.71,62.5,18.91,41.06,56.22,18.97,103.33,29.48,36.69,51.21,12.38,31.04,46.29,31.02,27.37,23.42,35.59,29.08,20.04,28.83,19.53,10.67,71.46,23.05,27.81,44.34,30.96,24.59,29.94,23.92,84.63,8.16,36.63,16.31,15.44,21.85,29.32,11.79,11.69,37.15,38.4,31.05,47.24,52.79,22.63,9.09,18.44,47.97
2017-11-20,33.1,34.65,62.21,18.82,41.32,56.5,19.07,104.46,29.51,35.59,51.27,12.29,30.89,45.99,31.04,27.36,23.55,35.63,29.05,20.08,28.99,19.54,10.65,71.56,23.15,27.78,44.53,31.01,24.6,29.71,23.32,85.37,8.16,36.83,16.54,15.22,21.72,29.1,11.77,11.59,37.48,38.43,30.83,47.0,53.15,22.66,9.0,18.43,44.81
2017-11-21,33.29,35.11,62.31,19.11,41.15,57.02,19.21,106.56,29.71,35.45,51.51,12.21,31.36,46.29,31.33,27.49,23.95,35.72,29.22,20.21,29.07,19.66,10.66,72.29,23.53,28.02,44.36,31.13,24.83,29.69,23.44,85.29,8.33,36.84,16.42,15.22,21.86,29.33,11.96,11.71,37.71,38.8,31.15,47.97,53.74,22.61,9.07,18.11,45.64
2017-11-22,33.44,35.22,62.44,19.41,41.56,57.05,19.32,106.61,29.74,36.07,51.53,12.36,31.36,46.35,31.12,27.69,23.97,35.79,29.36,20.31,29.31,19.77,10.81,72.58,23.64,28.21,44.43,31.36,24.81,29.95,23.54,85.49,8.31,36.72,16.42,15.26,21.98,29.87,12.03,11.67,38.11,39.04,31.44,48.34,53.64,22.83,9.17,18.44,45.12
2017-11-24,33.66,35.29,62.76,19.38,41.72,57.52,19.49,105.77,30.07,35.37,51.59,12.5,31.5,46.85,31.6,27.71,24.08,36.02,29.82,20.3,29.16,19.95,10.86,72.57,23.7,28.55,44.77,31.43,25.02,30.33,23.75,84.62,8.42,36.84,16.51,15.37,22.29,29.43,11.96,11.53,37.99,39.21,31.78,48.18,53.08,22.81,9.14,18.44,44.45
2017-11-27,33.39,34.58,62.01,19.15,42.01,57.28,19.46,104.03,29.88,35.81,51.53,12.77,31.34,47.05,31.41,27.47,23.95,35.66,29.64,20.21,29.08,19.85,10.77,70.79,23.59,28.24,44.71,31.25,24.95,30.3,23.37,84.3,8.39,36.8,16.51,15.35,22.05,30.48,11.81,11.5,37.86,38.88,31.41,47.66,53.35,22.52,9.05,18.11,43.97
